N,E,psi,u,v,r
430.984,-230.312,2.20707,0.287573,-0.0107239,0.761603,
431.011,-230.307,2.29823,0.117074,0.0740967,0.608141,
431.016,-230.296,2.35961,-0.0381515,0.115086,0.468882,
430.999,-230.28,2.41082,-0.218797,0.125457,0.301891,
430.965,-230.267,2.43695,-0.362361,0.104537,0.158603,
430.907,-230.256,2.44701,-0.508273,0.0515489,-0.00429394,
430.832,-230.254,2.43615,-0.630213,-0.0240565,-0.156633,
430.754,-230.261,2.41092,-0.719876,-0.101412,-0.278251,
430.652,-230.281,2.36533,-0.804445,-0.195907,-0.40251,
430.557,-230.308,2.31411,-0.863923,-0.27483,-0.492486,
430.438,-230.35,2.24271,-0.92536,-0.358126,-0.577219,
430.33,-230.395,2.17364,-0.972373,-0.419505,-0.632067,
430.197,-230.454,2.08651,-1.02081,-0.476834,-0.675405,
430.058,-230.521,1.99505,-1.06418,-0.519093,-0.697564,
429.935,-230.581,1.91524,-1.09658,-0.544801,-0.701279,
429.787,-230.655,1.82256,-1.12475,-0.564502,-0.690528,
429.658,-230.72,1.74488,-1.13996,-0.57445,-0.671199,
429.506,-230.797,1.65755,-1.15002,-0.577917,-0.640625,
429.374,-230.863,1.58619,-1.15203,-0.572531,-0.610306,
429.221,-230.938,1.50747,-1.14546,-0.557395,-0.572869,
429.07,-231.011,1.43379,-1.13288,-0.536535,-0.535241,
428.941,-231.071,1.37459,-1.12061,-0.516408,-0.503899,
428.793,-231.138,1.30996,-1.10445,-0.490919,-0.469039,
428.668,-231.192,1.25809,-1.09032,-0.466413,-0.442122,
428.524,-231.252,1.20121,-1.07524,-0.43419,-0.414593,
428.383,-231.307,1.14803,-1.06281,-0.400275,-0.392518,
428.262,-231.352,1.10372,-1.05468,-0.371189,-0.378955,
428.122,-231.399,1.05387,-1.05127,-0.336726,-0.372025,
428.002,-231.435,1.0113,-1.05488,-0.302819,-0.375511,
427.861,-231.472,0.960314,-1.06544,-0.254413,-0.392671,
427.738,-231.499,0.914074,-1.0798,-0.203635,-0.419652,
427.593,-231.521,0.855327,-1.1049,-0.132428,-0.465705,
427.444,-231.533,0.789458,-1.13912,-0.0484575,-0.526551,
427.312,-231.534,0.725926,-1.17318,0.0336874,-0.588911,
427.153,-231.522,0.64218,-1.21508,0.143394,-0.671334,
427.013,-231.5,0.561272,-1.24957,0.25001,-0.748166,
426.845,-231.458,0.455516,-1.27831,0.388593,-0.842059,
426.698,-231.406,0.354824,-1.28223,0.518911,-0.923648,
426.529,-231.326,0.225742,-1.25501,0.680432,-1.01593,
426.367,-231.225,0.0848547,-1.18425,0.843606,-1.10057,
426.237,-231.121,-0.0443159,-1.08229,0.972957,-1.16357,
426.104,-230.983,-0.203194,-0.915919,1.0948,-1.22246,
426.009,-230.854,-0.344709,-0.742674,1.16165,-1.25776,
425.925,-230.697,-0.513587,-0.524989,1.18641,-1.2781,
425.87,-230.542,-0.682281,-0.312251,1.15444,-1.27432,
425.844,-230.413,-0.827588,-0.140002,1.08342,-1.25035,
425.837,-230.277,-0.990664,0.0322083,0.95291,-1.19827,
425.848,-230.177,-1.12371,0.145453,0.805231,-1.13332,
425.873,-230.083,-1.26816,0.227148,0.607234,-1.03534,
425.901,-230.024,-1.38053,0.25117,0.431555,-0.933808,
425.934,-229.979,-1.49589,0.228654,0.235307,-0.798238,
425.96,-229.96,-1.59217,0.160114,0.0575553,-0.647672,
425.973,-229.962,-1.65818,0.0728981,-0.076697,-0.509965,
425.975,-229.981,-1.71494,-0.0540504,-0.207022,-0.343655,
425.962,-230.01,-1.74585,-0.176921,-0.290554,-0.199911,
425.928,-230.053,-1.76135,-0.325524,-0.352012,-0.0352508,
425.884,-230.095,-1.75755,-0.4509,-0.376736,0.0994172,
425.814,-230.145,-1.73439,-0.592109,-0.380066,0.244985,
425.726,-230.195,-1.69292,-0.724384,-0.363902,0.37409,
425.638,-230.235,-1.64466,-0.826652,-0.341413,0.468528,
425.521,-230.279,-1.57602,-0.931828,-0.315167,0.558661,
425.41,-230.313,-1.50873,-1.0105,-0.295806,0.618136,
425.27,-230.352,-1.423,-1.08747,-0.279189,0.666824,
425.122,-230.388,-1.33299,-1.14681,-0.270708,0.693827,
424.988,-230.419,-1.25267,-1.18664,-0.268974,0.701397,
424.828,-230.455,-1.15974,-1.22112,-0.270559,0.694258,
424.687,-230.486,-1.08152,-1.24113,-0.272279,0.67728,
424.521,-230.522,-0.993286,-1.25457,-0.275185,0.648467,
424.378,-230.554,-0.920996,-1.25778,-0.281064,0.618976,
424.211,-230.592,-0.841079,-1.24951,-0.291575,0.581929,
424.046,-230.631,-0.766158,-1.22918,-0.30199,0.544245,
423.907,-230.666,-0.705917,-1.20694,-0.309418,0.51258,
423.749,-230.708,-0.640137,-1.17881,-0.317074,0.477009,
423.616,-230.744,-0.587381,-1.15245,-0.324737,0.449245,
423.465,-230.788,-0.529613,-1.11778,-0.336843,0.420536,
423.32,-230.834,-0.475738,-1.08161,-0.353829,0.397078,
423.197,-230.875,-0.431017,-1.05216,-0.371577,0.382012,
423.059,-230.926,-0.380959,-1.02372,-0.395164,0.372762,
422.944,-230.973,-0.338509,-1.00434,-0.421452,0.373662,
422.811,-231.032,-0.288058,-0.984077,-0.463583,0.387223,
422.7,-231.087,-0.242645,-0.965598,-0.510237,0.410885,
422.573,-231.159,-0.185321,-0.942427,-0.577448,0.453099,
422.45,-231.241,-0.121874,-0.919226,-0.659432,0.509933,
422.346,-231.321,-0.059817,-0.89754,-0.74274,0.570195,
422.229,-231.426,0.0206101,-0.865846,-0.849351,0.648678,
422.135,-231.527,0.0969591,-0.829197,-0.940539,0.713483,
422.028,-231.659,0.196717,-0.772836,-1.04721,0.785232,
421.929,-231.805,0.305662,-0.70647,-1.14763,0.851506,
421.852,-231.94,0.405817,-0.645391,-1.22689,0.904206,
421.772,-232.11,0.529973,-0.56665,-1.31487,0.961245,
421.712,-232.264,0.642222,-0.487236,-1.38478,1.00652,
421.654,-232.452,0.779471,-0.378535,-1.45077,1.05565,
421.616,-232.62,0.901437,-0.301786,-1.46608,1.05985,
421.578,-232.812,1.03703,-0.262331,-1.42293,0.982062,
421.547,-232.998,1.16273,-0.208618,-1.37736,0.909716,
421.525,-233.152,1.2631,-0.184235,-1.32616,0.851795,
421.501,-233.324,1.37204,-0.166817,-1.2651,0.78858,
421.484,-233.466,1.45895,-0.133213,-1.21583,0.738144,
421.469,-233.624,1.55344,-0.100082,-1.15546,0.683177,
421.456,-233.772,1.64023,-0.0981707,-1.09903,0.632298,
421.445,-233.896,1.7105,-0.0903336,-1.05554,0.59102,
421.435,-234.033,1.78612,-0.0660576,-1.00566,0.546504,
421.428,-234.145,1.84643,-0.0637091,-0.966819,0.510885,
421.418,-234.271,1.91174,-0.0763872,-0.928037,0.472084,
421.41,-234.375,1.9637,-0.0710828,-0.892033,0.441165,
421.401,-234.491,2.0201,-0.0604012,-0.851561,0.407517,
421.393,-234.602,2.07217,-0.0702195,-0.825661,0.376333,
421.384,-234.695,2.11351,-0.0740292,-0.80355,0.351461,
421.375,-234.8,2.15833,-0.0608214,-0.766124,0.32437,
421.369,-234.885,2.19406,-0.0582254,-0.738906,0.302738,
421.36,-234.982,2.2327,-0.0676031,-0.719378,0.279354,
421.353,-235.063,2.26338,-0.0629304,-0.696926,0.260621,
421.345,-235.154,2.2967,-0.0493049,-0.665557,0.240095,
421.339,-235.241,2.32747,-0.0530883,-0.64868,0.221337,
421.332,-235.314,2.35184,-0.0590873,-0.635805,0.206393,
421.325,-235.397,2.3782,-0.0529075,-0.607545,0.190022,
421.319,-235.465,2.3992,-0.0505914,-0.588537,0.176981,
421.311,-235.543,2.42184,-0.0592481,-0.58256,0.162924,
421.305,-235.609,2.43973,-0.0606354,-0.571333,0.151682,
421.297,-235.683,2.45908,-0.05482,-0.546657,0.139503,
421.289,-235.755,2.47691,-0.0606137,-0.534494,0.128204,
421.282,-235.815,2.49096,-0.0680375,-0.529604,0.119202,
421.273,-235.885,2.50609,-0.0627197,-0.51041,0.109506,
421.266,-235.942,2.51813,-0.0564657,-0.493705,0.10175,
421.259,-236.007,2.5311,-0.0601848,-0.488491,0.0933328,
421.251,-236.071,2.54293,-0.0609902,-0.477039,0.0855678,
421.244,-236.125,2.55233,-0.0545501,-0.456515,0.0794387,
421.237,-236.184,2.5625,-0.0530681,-0.444341,0.072738,
421.231,-236.235,2.5705,-0.0561735,-0.443358,0.0673398,
421.223,-236.293,2.57906,-0.0522206,-0.429726,0.0616246,
421.218,-236.341,2.58586,-0.0480859,-0.413475,0.0572031,
421.211,-236.396,2.59315,-0.0541626,-0.4092,0.0520788,
421.203,-236.45,2.59974,-0.0601024,-0.405289,0.0473087,
421.197,-236.495,2.60493,-0.0570083,-0.390977,0.0438538,
421.189,-236.547,2.61051,-0.0561893,-0.381218,0.0399356,
421.182,-236.59,2.61487,-0.0617642,-0.38291,0.0365608,
421.174,-236.641,2.61946,-0.0631581,-0.374244,0.0331914,
421.166,-236.689,2.62363,-0.0594195,-0.356975,0.0302718,
421.159,-236.73,2.62697,-0.0609813,-0.353259,0.0277285,
421.151,-236.777,2.63042,-0.0621723,-0.352377,0.0250467,
421.144,-236.816,2.63311,-0.0559736,-0.340124,0.0229403,
421.137,-236.86,2.63603,-0.0507977,-0.326848,0.0206189,
421.131,-236.898,2.63829,-0.0536694,-0.326087,0.0187961,
421.124,-236.941,2.64063,-0.0541672,-0.320019,0.016832,
